1240	茂生農經
1259	安心
1264	德麥
1268	漢來美食
1336	台翰
1565	精華
1569	濱川
1570	力肯
1580	新麥
1584	精剛
1586	和勤
1591	駿吉-KY
1593	祺驊
1595	川寶
1599	宏佳騰
1742	台蠟
1777	生泰
1781	合世
1784	訊聯
1785	光洋科
1788	杏昌
1796	金穎生技
1799	易威
1813	寶利徠
1815	富喬
2035	唐榮
2061	風青
2063	世鎧
2064	晉椿
2065	世豐
2066	世德
2067	嘉鋼
2070	精湛
2073	雄順
2221	大甲
2230	泰茂
2235	謚源
2596	綠意
2640	大車隊
2641	正德
2643	捷迅
2718	晶悅
2719	燦星旅
2724	藝舍-KY
2726	雅茗-KY
2729	瓦城
2732	六角
2734	易飛網
2736	富野
2740	天蔥
2743	山富
2745	五福
2752	豆府
2754	亞洲藏壽司
2755	揚秦
2756	聯發國際
2916	滿心
2924	宏太-KY
2926	誠品生活
2937	集雅社
2947	振宇五金
2948	寶陞
2949	欣新網
3064	泰偉
3066	李洲
3067	全域
3071	協禧
3073	天方能源
3078	僑威
3081	聯亞
3083	網龍
3085	新零售
3086	華義
3088	艾訊
3089	億杰
3093	港建*
3095	及成
3105	穩懋
3114	好德
3115	富榮綱
3118	進階
3122	笙泉
3128	昇銳
3131	弘塑
3141	晶宏
3147	大綜
3152	璟德
3162	精確
3163	波若威
3169	亞信
3171	新洲
3176	基亞
3178	公準
3188	鑫龍騰
3191	雲科
3202	樺晟
3205	佰研
3206	志豐
3207	耀勝
3211	順達
3213	茂訊
3217	優群
3218	大學光
3219	倚強科
3221	台嘉碩
3224	三顧
3226	至寶電
3227	原相
3228	金麗科
3230	錦明
3232	昱捷
3234	光環
3236	千如
3252	海灣
3259	鑫創
3260	威剛
3264	欣銓
3265	台星科
3268	海德威
3272	東碩
3276	宇環
3284	太普高
3285	微端
3287	廣寰科
3288	點晶
3289	宜特
3290	東浦
3293	鈊象
3294	英濟
3297	杭特
3303	岱稜
3306	鼎天
3310	佳穎
3313	斐成
3317	尼克森
3322	建舜電
3323	加百裕
3324	雙鴻
3325	旭品
3332	幸康
3339	泰谷
3349	寶德
3354	律勝
3357	臺慶科
3360	尚立
3362	先進光
3363	上詮
3372	典範
3373	熱映
3374	精材
3379	彬台
3388	崇越電
3390	旭軟
3402	漢科
3426	台興
3430	奇鈦科
3434	哲固
3438	類比科
3441	聯一光
3444	利機
3455	由田
3465	進泰電子
3466	德晉
3479	安勤
3483	力致
3484	崧騰
3489	森寶
3490	單井
3491	昇達科
3492	長盛
3498	陽程
3499	環天科
3508	位速
3511	矽瑪
3512	皇龍
3516	亞帝歐
3520	華盈
3521	鴻翊
3522	御頂
3523	迎輝
3526	凡甲
3527	聚積
3529	力旺
3531	先益
3537	堡達
3540	曜越
3541	西柏
3546	宇峻
3548	兆利
3551	世禾
3552	同致
3555	博士旺
3556	禾瑞亞
3558	神準
3564	其陽
3567	逸昌
3570	大塚
3577	泓格
3580	友威科
3581	博磊
3587	閎康
3594	磐儀
3597	映興
3609	三一東林
3611	鼎翰
3615	安可
3623	富晶通
3624	光頡
3625	西勝
3628	盈正
3629	地心引力
3630	新鉅科
3631	晟楠
3632	研勤
3646	艾恩特
3663	鑫科
3664	安瑞-KY
3666	光耀
3672	康聯訊
3675	德微
3680	家登
3684	榮昌
3685	元創精密
3687	歐買尬
3689	湧德
3691	碩禾
3693	營邦
3707	漢磊
3709	鑫聯大投控
3710	連展投控
3713	新晶投控
4102	永日
4105	東洋
4107	邦特
4109	加捷生醫
4111	濟生
4113	聯上
4114	健喬
4116	明基醫
4120	友華
4121	優盛
4123	晟德
4126	太醫
4127	天良
4128	中天
4129	聯合
4130	健亞
4131	浩泰
4138	曜亞
4139	馬光-KY
4147	中裕
4153	鈺緯
4154	樂威科-KY
4157	太景*-KY
4160	訊聯基因
4161	聿新科
4162	智擎
4163	鐿鈦
4167	松瑞藥
4168	醣聯
4171	瑞基
4173	久裕
4174	浩鼎
4175	杏一
4183	福永生技
4188	安克
4192	杏國
4198	欣大健康
4205	中華食
4207	環泰
4303	信立
4304	勝昱
4305	世坤
4401	東隆興
4402	福大
4406	新昕纖
4413	飛寶企業
4416	三圓
4417	金洲
4419	元勝
4420	光明
4430	耀億
4432	銘旺實
4433	興采
4442	竣邦-KY
4502	健信
4503	金雨
4506	崇友
4510	高鋒
4513	福裕
4523	永彰
4527	方土霖
4528	江興鍛
4529	淳紳
4530	宏易
4533	協易機
4534	慶騰
4535	至興
4538	大詠城
4541	晟田
4542	科嶠
4543	萬在
4549	桓達
4550	長佳
4554	橙的
4556	旭然
4558	寶緯
4561	健椿
4563	百德
4568	科際精密
4577	達航科技
4580	捷流閥業
4584	君帆
4609	唐鋒
4702	中美實
4706	大恭
4707	磐亞
4711	永純
4712	福格創新
4714	永捷
4716	大立
4721	美琪瑪
4726	永昕
4728	雙美
4729	熒茂
4735	豪展
4741	泓瀚
4743	合一
4744	皇將
4745	合富-KY
4747	強生
4754	國碳科
4760	勤凱
4767	誠泰科技
4768	晶呈科技
4804	大略-KY
4806	昇華
4903	聯光通
4905	台聯電
4907	富宇
4908	前鼎
4909	新復興
4911	德英
4923	力士
4924	欣厚-KY
4931	新盛力
4933	友輝
4939	亞電
4945	陞達科技
4946	辣椒
4950	牧東
4951	精拓科
4953	緯軟
4966	譜瑞-KY
4971	IET-KY
4972	湯石照明
4973	廣穎
4974	亞泰
4979	華星光
4987	科誠
4991	環宇-KY
4995	晶達
5009	榮剛
5011	久陽
5013	強新
5014	建錩
5015	華祺
5016	松和
5201	凱衛
5202	力新
5205	中茂
5206	坤悅
5209	新鼎
5210	寶碩
5211	蒙恬
5212	凌網
5213	亞昕
5220	萬達光電
5223	安力-KY
5227	立凱-KY
5228	鈺鎧
5230	雷笛克光學
5236	凌陽創新
5245	智晶
5251	天鉞電
5263	智崴
5272	笙科
5274	信驊
5276	達輝-KY
5278	尚凡
5287	數字
5289	宜鼎
5291	邑昇
5299	杰力
5301	寶得利
5302	太欣
5309	系統電
5310	天剛
5312	寶島科
5314	世紀
5315	光聯
5321	美而快
5324	士開
5328	華容
5340	建榮
5344	立衛
5345	天揚
5347	世界
5348	正能量智能
5351	鈺創
5353	台林
5355	佳總
5356	協益
5364	力麗店
5371	中光電
5381	合正
5383	金利
5386	青雲
5392	能率
5398	慕康生醫
5403	中菲
5410	國眾
5425	台半
5426	振發
5432	新門
5438	東友
5439	高技
5443	均豪
5450	南良
5452	佶優
5455	昇益
5457	宣德
5460	同協
5464	霖宏
5465	富驊
5468	凱鈺
5474	聰泰
5475	德宏
5478	智冠
5481	新華
5483	中美晶
5487	通泰
5488	松普
5489	彩富
5490	同亨
5493	三聯
5498	凱崴
